Date,Area,Category,Phase
1967-08-24,0.7821,5,0.609
1967-08-25,0.714,5,0.643
1967-08-26,0.6459,5,0.6771
1967-08-27,0.5778,6,0.7111
1967-08-28,0.5097,6,0.7452
1967-08-29,0.4416,7,0.7792
1967-08-30,0.3735,7,0.8133
1967-08-31,0.3054,7,0.8473
1967-09-01,0.2373,7,0.8814
1967-09-02,0.1692,7,0.9154
1967-09-03,0.1011,0,0.9495
1967-09-04,0.033,0,0.9835
1967-09-05,0.0351,0,0.0176
1967-09-06,0.1033,0,0.0516
1967-09-07,0.1714,1,0.0857
1967-09-08,0.2395,1,0.1197
1967-09-09,0.3076,1,0.1538
1967-09-10,0.3757,2,0.1878
1967-09-11,0.4438,2,0.2219
1967-09-12,0.5119,2,0.2559
1967-09-13,0.58,3,0.29
1967-09-14,0.6481,3,0.3241
1967-09-15,0.7162,3,0.3581
1967-09-16,0.7843,3,0.3922
1967-09-17,0.8524,3,0.4262
1967-09-18,0.9205,4,0.4603
1967-09-19,0.9886,4,0.4943
1967-09-20,0.9433,4,0.5284
1967-09-21,0.8752,4,0.5624
1967-09-22,0.807,5,0.5965
1967-09-23,0.7389,5,0.6305
1967-09-24,0.6708,5,0.6646
1967-09-25,0.6027,6,0.6986
1967-09-26,0.5346,6,0.7327
1967-09-27,0.4665,7,0.7667
1967-09-28,0.3984,7,0.8008
1967-09-29,0.3303,7,0.8348
1967-09-30,0.2622,7,0.8689
1967-10-01,0.1941,7,0.903
1967-10-02,0.126,7,0.937
1967-10-03,0.0579,0,0.9711
1967-10-04,0.0102,0,0.0051
1967-10-05,0.0783,0,0.0391
1967-10-06,0.1463,1,0.0732
1967-10-07,0.2144,1,0.1072
1967-10-08,0.2824,1,0.1412
1967-10-09,0.3504,1,0.1752
1967-10-10,0.4185,2,0.2092
1967-10-11,0.4865,2,0.2433
1967-10-12,0.5546,3,0.2773
1967-10-13,0.6226,3,0.3113
1967-10-14,0.6907,3,0.3453
1967-10-15,0.7587,3,0.3794
1967-10-16,0.8268,3,0.4134
1967-10-17,0.8948,4,0.4474
1967-10-18,0.9629,4,0.4814
